"month","day","year","subplot_code","transect_section_letter","code_of_piece","diameter_one.mm","diameter_two.mm","height","POM","penetration.200mm","penetration.200mm.1","branches","uniqid","tag","notes","observer","MC","MS","coded_notes"
2,22,2024,"13,16","L","13,16L.20.1",247,NA,5.9,1.3,NA,NA,2,"standing048","6154",NA,"E","TRUE","FALSE",""
2,20,2024,"14,05","J","14,05J.22.1",236,194,0.9,0.45,NA,NA,2,"standing049","713072","altura es 0.90m no 0.45","E","FALSE","TRUE",""
2,22,2024,"14,14","O","14,14O.24.1",217,215,3.6,1.3,NA,NA,2,"standing050","6007",NA,"E","TRUE","FALSE",""
2,23,2024,"14,24","C","14,24C.22.1",248,232,5.7,1.3,NA,NA,2,"standing051","6100",NA,"V","TRUE","FALSE",""
2,23,2024,"14,24","I","14,24I.22.1",444,NA,11.4,1.3,NA,NA,2,"standing052","813513",NA,"V","TRUE","FALSE",""
2,20,2024,"16,05","P","16,05P.22.1",438,472,28,1.7,NA,NA,1,"standing054","5633",NA,"E","FALSE","TRUE",""
2,20,2024,"17,01","J","17,01J.23.1",382,302,7.5,1.3,NA,NA,1,"standing056","116051",NA,"E","TRUE","FALSE",""
2,20,2024,"17,01","K","17,01K.21.1",213,NA,1.35,1.3,NA,NA,2,"standing057","5587",NA,"E","TRUE","FALSE",""
2,20,2024,"17,01","L","17,01L.22.2",236,221,10,1.3,NA,NA,2,"standing059","175180",NA,"E","FALSE","TRUE",""
3,12,2024,"17,08","N","17,08N.21.1",521,580,6,2.9,NA,NA,2,"standing062","5542",NA,"E","TRUE","FALSE",""
2,26,2024,"18,23","O","18,23O.2.1",481,493,7.1,1.3,NA,NA,2,"standing064","5421",NA,"E","FALSE","TRUE",""
2,21,2024,"19,02","M","19,02M.19.1",267,119,0.3,0.2,NA,NA,2,"standing065",NA,"El POM está a 0.20 y no 0.54","E","FALSE","TRUE",""
2,21,2024,"19,06","G","19,06G.23.1",802,1187,5.3,1.3,NA,NA,2,"standing067","5308",NA,"E","TRUE","FALSE",""
2,21,2024,"19,08","H","19,08H.22.1",371,352,1.8,1.3,NA,NA,2,"standing068","5323",NA,"E","TRUE","FALSE",""
2,21,2024,"19,12","I","19,12I.23.1",338,300,1.3,0.8,NA,NA,1,"standing070","5196",NA,"E","TRUE","FALSE",""
2,26,2024,"19,19","B","19,19B.22.1",354,350,7.8,1.8,NA,NA,1,"standing072","5162",NA,"E","TRUE","FALSE",""
2,26,2024,"19,19","C","19,19C.21.1",535,620,7.2,1.3,NA,NA,2,"standing073","5380",NA,"E","TRUE","FALSE",""
2,28,2024,"21,08","P","21,08P.2.1",227,151,0.43,0.3,NA,NA,2,"standing075","4909",NA,"E","FALSE","TRUE",""
2,28,2024,"21,10","G","21,10G.23.1",278,254,1.26,0.65,NA,NA,2,"standing076","5015",NA,"E","TRUE","FALSE",""
2,27,2024,"22,19","D","22,19D.8.1",266,155,1.8,1.3,NA,NA,2,"standing078","4855",NA,"E","FALSE","TRUE",""
2,29,2024,"23,03","K","23,03K.9.1",300,248,4.6,1.3,NA,NA,2,"standing079",NA,NA,"E","TRUE","FALSE",""
2,28,2024,"23,06","C","23,06C.24.1",333,323,16.7,1.8,NA,NA,1,"standing080","150881",NA,"E","FALSE","TRUE",""
2,28,2024,"23,06","K","23,06K.5.1",515,462,22,1.3,NA,NA,1,"standing081","4585",NA,"E","FALSE","TRUE",""
2,27,2024,"23,17","B","23,17B.22.1",219,198,2.5,1.3,NA,NA,2,"standing082","147565",NA,"E","TRUE","FALSE",""
2,27,2024,"23,23","P","23,23P.2.1",699,582,1.8,1.3,NA,NA,2,"standing083",NA,NA,"E","FALSE","TRUE",""
2,27,2024,"23,23","J","23,23J.22.1",410,234,0.48,0.24,NA,NA,2,"standing084","153697",NA,"E","TRUE","FALSE",""
2,28,2024,"24,09","E","24,09E.6.1",228,261,0.7,0.35,NA,NA,2,"standing085","146393",NA,"E","FALSE","TRUE",""
2,28,2024,"24,09","I","24,09I.6.1",219,90,1.4,1.3,NA,NA,2,"standing086","146601",NA,"E","FALSE","TRUE",""
3,12,2024,"24,15","K","24,15K.20.1",712,725,29.5,3,NA,NA,1,"standing087","4394",NA,"E","TRUE","FALSE",""
2,28,2024,"26,08","G","26,08G.21.1",438,349,1.3,0.65,NA,NA,2,"standing088","4219",NA,"E","TRUE","FALSE",""
2,27,2024,"26,21","E","26,21E.24.1",558,479,1.5,1.3,NA,NA,2,"standing089","138248",NA,"E","TRUE","FALSE",""
2,27,2024,"26,21","K","26,21K.21.1",435,408,2.7,1.3,NA,NA,2,"standing090","4089",NA,"E","*","*",""
2,28,2024,"29,13","F","29,13F.24.1",222,NA,12,1.3,NA,NA,2,"standing091","3727",NA,"E","TRUE","FALSE",""
2,28,2024,"29,13","G","29,13G.23.1",217,210,15,1.3,NA,NA,0,"standing093","117371",NA,"E","TRUE","FALSE",""
3,6,2024,"30,23","F","30,23F.24.1",343,NA,15.5,1.3,NA,NA,2,"standing094","729313",NA,"E","TRUE","FALSE",""
3,5,2024,"31,16","F","31,16F.24.1",228,221,5.4,1.3,NA,NA,2,"standing095","3405",NA,"E","TRUE","FALSE",""
3,6,2024,"31,21","F","31,21F.21.1",586,443,0.93,0.5,NA,NA,2,"standing096","3441",NA,"E","FALSE","TRUE",""
2,29,2024,"32,07","A","32,07A.23.1",247,115,2.8,1.3,NA,NA,2,"standing097","932093",NA,"E","TRUE","FALSE",""
2,29,2024,"32,07","G","32,07G.24.1",215,NA,5,1.3,NA,NA,1,"standing099","101589",NA,"E","TRUE","FALSE",""
2,29,2024,"32,07","N","32,07N.20.1",298,NA,9.7,1.3,NA,NA,2,"standing100","96459",NA,"E","TRUE","FALSE",""
2,29,2024,"32,07","L","32,07L.23.1",1620,NA,9.7,10.7,NA,NA,2,"standing101","2999",NA,"E","FALSE","TRUE","BUTTRESS;"
3,12,2024,"32,24","H","32,24H.23.1",440,587,22.8,3.6,NA,NA,1,"standing102","104784",NA,"E","TRUE","FALSE",""
3,6,2024,"32,24","I","32,24I.23.1",526,453,25.2,1.3,NA,NA,0,"standing103","104880","El  árbol está en J. Corteza se está desprendiendo","E","TRUE","FALSE",""
2,29,2024,"34,04","D","34,04D.21.1",319,329,11.9,1.3,NA,NA,2,"standing106","90806","Esta rajado","E","TRUE","FALSE","AA;"
3,4,2024,"34,15","A","34,15A.20.1",448,269,3.2,1.3,NA,NA,2,"standing108",NA,NA,"E","TRUE","FALSE",""
3,4,2024,"34,15","K","34,15K.24.1",463,367,1.15,0.57,NA,NA,2,"standing112",NA,NA,"E","FALSE","TRUE",""
2,4,2024,"36,04","L","36,04L.19.1",885,414,1.8,1.3,NA,NA,2,"standing114","2274",NA,"E","FALSE","TRUE",""
3,4,2024,"36,10","O","36,10O.23.1",278,272,5.2,1.3,NA,NA,2,"standing116","76631",NA,"E","TRUE","FALSE",""
3,5,2024,"39,15","B","39,15B.23.1",303,NA,1.4,0.52,NA,NA,2,"standing120","1824",NA,"E","TRUE","FALSE",""
3,5,2024,"39,15","C","39,15C.21.1",432,424,9.14,1.3,NA,NA,0,"standing121","2006",NA,"E","TRUE","FALSE",""
3,5,2024,"39,15","C","39,15C.24.1",256,NA,10.7,1.3,NA,NA,2,"standing122","67757",NA,"E",NA,NA,""
3,5,2024,"42,12","C","42,12C.3.1",246,168,9,1.3,NA,NA,2,"standing123",NA,NA,"E","FALSE","TRUE",""
3,8,2024,"42,12","N","42,12N.9.2",245,112,0.9,0.45,NA,NA,2,"standing124",NA,NA,"E","FALSE","TRUE",""
3,7,2024,"42,21","J","42,21J.22.1",580,163,0.54,0.27,NA,NA,2,"standing127","1388",NA,"E","FALSE","TRUE",""
3,8,2024,"43,10","E","43,10E.24.1",448,385,2.2,1.3,NA,NA,2,"standing128","16492",NA,"E","TRUE","FALSE",""
3,8,2024,"43,10","K","43,10K.22.1",223,223,2.4,1.3,NA,NA,2,"standing129","41676",NA,"E","TRUE","FALSE",""
3,7,2024,"43,15","F","43,15F.22.1",231,210,9.7,1.3,NA,NA,2,"standing131","17999",NA,"E","TRUE","FALSE",""
3,7,2024,"43,15","H","43,15H.0.2",217,98,0.94,0.47,NA,NA,2,"standing132","1284",NA,"E","FALSE","TRUE",""
3,8,2024,"44,13","G","44,13G.24.1",340,283,0.5,0.25,NA,NA,2,"standing135","1087",NA,"E","FALSE","TRUE",""
3,11,2024,"45,05","F","45,05F.24.1",1505,NA,17.7,1.3,NA,NA,2,"standing137","861","medido con cinta diametrica","E","TRUE","FALSE",""
3,13,2024,"46,21","C","46,21C.23.1",286,256,4,1.3,NA,NA,2,"standing138","683",NA,"V","TRUE","FALSE",""
3,11,2024,"47,05","D","47,05D.23.1",1914.53,NA,24.11,7.05,NA,NA,2,"standing140","503",NA,"E","FALSE","TRUE","BUTTRESS;"
3,11,2024,"47,05","E","47,05E.24.1",259,238,12.5,1.3,NA,NA,0,"standing141","25739","Esta partido e inclinado se midió con cinta diametrica","E","TRUE","FALSE","AA;"
3,11,2024,"47,10","G","47,10G.6.1",210,176,1,0.5,NA,NA,2,"standing143","550",NA,"E","FALSE","TRUE",""
3,12,2024,"47,17","N","47,17N.22.1",1008,273,1.4,1.3,NA,NA,1,"standing145","361","se partio","E","FALSE","TRUE",""
3,11,2024,"49,04","I","49,04I.20.1",300,273,3.8,1.3,NA,NA,2,"standing146","199",NA,"E",NA,NA,""
3,13,2024,"49,24","A","49,24A.22.1",450,324,16.5,1.3,NA,NA,2,"standing150","7",NA,"V","TRUE","FALSE",""
