"subplot_code","habitat","month","day","year","transect_section_letter","code_of_piece","diameter_one.mm","diameter_two.mm","height","POM","penetration.200mm","penetration.200mm.1","branches","uniqid","tag","notes","observer","MC","MS","years_present","first_appearance","last_ppearance","coded_notes","pen.hit.mm","pendensity.kgm3","pen_density","b","mean_diameter_at1.3_mm","Diameter.at.top.of.snag","volume_m3","AGB.kg.dry.mass","k.volume.yr","k.mass.yr"
"12,23","low_plateau",2,26,2021,"E","12,23E.21.1",297,NA,11.6,1.3,NA,NA,2,"standing070",6472,NA,"V","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.0730639683925836,297,139.934333250223,0.453560352277457,122.914855467191,0.197019937350439,0.197019937350439
"12,23","low_plateau",2,11,2022,"E","12,23E.21.1",292,209,8.7,1.3,NA,NA,2,"standing071",6472,NA,"E","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.0734544701328753,292,169.557266172343,0.372452087150429,100.934515617766,0.818430586123414,0.818430586123414
"12,23","low_plateau",2,15,2023,"E","12,23E.21.1",297,223,2.6,1.3,NA,NA,2,"standing054",6472,NA,"V","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.0730639683925836,297,270.088310080205,0.16429733725757,44.5245783968015,NA,NA
"12,23","low_plateau",2,23,2024,"F","12,23F.24.1",310,NA,10.3,1.3,NA,NA,2,"standing045",811586,NA,"V","TRUE","FALSE",1,2024,2024,"",NA,271,FALSE,0.0720786447430243,310,162.043447673848,0.465398923764666,126.123108340224,NA,NA
"12,23","low_plateau",2,1,2017,"I","12,23I.6.1",207,NA,28.7,1.3,76,NA,2,"standing054",209232,"sin ramas. Con corteza","R",NA,NA,1,2017,2017,"",3.8,242.835607371308,TRUE,0.0813672753399422,207,22.2703333327655,0.360316172323174,87.4975965518027,NA,NA
"12,23","low_plateau",3,2,2017,"I","12,23I.6.2",663,NA,28.6,2.8,51,NA,2,"standing055",9240,"con ramas. Sin corteza. Escalera","R",NA,NA,1,2017,2017,"",2.55,277.969501364754,TRUE,0.0384816246037839,702.396055873965,245.660149680018,5.43784337566714,1511.55461163383,NA,NA
"12,23","low_plateau",2,1,2017,"L","12,23L.7.1",748,NA,1.22,0.61,140,NA,2,"standing056",204305,"con corteza. Está muestra es parte de la gamba, el tronco principal se cayo.","R",NA,NA,2,2017,2018,"",7,197.441884225725,TRUE,0.0677094114035605,713.85758674588,717.734868566297,0.490941318304352,96.9323789302726,0.413860209619805,0.289565206547945
"12,23","low_plateau",2,23,2018,"L","12,23L.7.1",712,NA,0.87,0.61,97,NA,2,"standing059",204305,"301 con corteza","R",NA,NA,2,2017,2018,"",4.85,223.573291623838,TRUE,0.068843887934498,678.969107002988,699.369000425279,0.324558045336467,72.5625105188729,NA,NA
"12,23","low_plateau",2,1,2017,"N","12,23N.4.1",207,NA,0.62,0.3,33,NA,2,"standing057",NA,"es viejo. Sin corteza","R",NA,NA,1,2017,2017,"",1.65,322.135353545161,TRUE,0.112160353784604,185.037487462073,199.702244567229,0.0180287627669446,5.80770186791153,NA,NA
"12,23","low_plateau",2,11,2022,"O","12,23O.22.1",234,NA,5.9,1.3,NA,NA,2,"standing072",204041,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0785474219318186,234,163.041207315168,0.184566332366627,50.0174760713559,0.0228945272707514,0.0228945272707514
"12,23","low_plateau",2,15,2023,"O","12,23O.22.1",238,229,5.4,1.3,NA,NA,2,"standing055",204041,NA,"V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0781575820906018,238,172.746393786763,0.180388777482889,48.8853586978629,-0.000636931561806516,-0.000636931561806516
"12,23","low_plateau",2,23,2024,"O","12,23O.22.1",241,210,5.2,1.3,NA,NA,2,"standing046",204041,NA,"V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0778694781147607,241,177.87943135423,0.180503709386657,48.9165052437839,NA,NA
"13,16","low_plateau",2,12,2020,"A","13,16A.20.1",760,NA,33.7,1.3,96,NA,1,"standing058",6163,NA,"R","TRUE","FALSE",5,2020,2024,"",4.8,224.359481976208,TRUE,0.0514534836195971,760,NA,13.3768858110221,5379.2092186608,0.0298489229862823,-0.224304517726921
"13,16","low_plateau",3,2,2021,"A","13,16A.20.1",772,NA,31.7,1.3,NA,NA,1,"standing071",6163,NA,"E","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0510931629344759,772,NA,12.9835004484082,6731.82240807336,0.0943618923957345,0.0500611203259777
"13,16","low_plateau",2,11,2022,"A","13,16A.20.1",757,781,30,1.3,NA,NA,1,"standing073",6163,NA,"V","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0515444527559844,757,NA,11.8143803435895,6403.116182564,0.252942669618284,0.207272952162643
"13,16","low_plateau",2,15,2023,"A","13,16A.20.1",698,743,27.4,1.3,NA,NA,1,"standing056",6163,NA,"V","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0534107682215112,698,NA,9.17401281502737,5204.43852093782,0.00127874834009153,0.104729297553728
"13,16","low_plateau",2,22,2024,"A","13,16A.20.1",670,680,29.7,1.3,NA,NA,1,"standing047",6163,NA,"E","FALSE","TRUE",5,2020,2024,"",NA,271,FALSE,0.0543524202001905,670,NA,9.16228905883262,4686.95222441162,NA,NA
"13,16","low_plateau",2,5,2019,"G","13,16G.19.1",379,288,4.7,1.3,87,NA,2,"standing059",6393,"con corteza","R",NA,NA,2,2019,2020,"",4.35,231.967055454885,TRUE,0.0674564748681499,379,301.323425296632,0.428984583832953,99.5102907472695,0.352732749372906,0.837216880468622
"13,16","low_plateau",2,12,2020,"G","13,16G.19.1",378,277,3,1.3,NA,11,2,"standing059",6393,"34.7 grados inclinacion","R","TRUE","FALSE",2,2019,2020,"",18.1818181818182,142.895161945446,TRUE,0.0675172410857952,378,337.010769149068,0.301475343620934,43.0793680492722,NA,NA
"13,16","low_plateau",2,2,2017,"I","13,16I.7.1",270,NA,12,1.3,43,NA,1,"standing059",NA,NA,"R",NA,NA,1,2017,2017,"",2.15,294.508948562999,TRUE,0.0752561025280831,270,NA,0.601183024172577,484.463039194141,NA,NA
"13,16","low_plateau",2,12,2020,"L","13,16L.20.1",239,NA,6.9,1.3,19,NA,2,"standing060",6154,NA,"R","TRUE","FALSE",5,2020,2024,"",0.95,388.378544009961,TRUE,0.078061145890621,239,154.365186316795,0.212873256062701,82.6754052482915,-0.043324867874263,0.31653680414442
"13,16","low_plateau",3,2,2021,"L","13,16L.20.1",244,NA,6.9,1.3,NA,NA,2,"standing073",6154,NA,"E","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0775849384033021,244,158.015411630415,0.222298664769432,60.2429381525162,0.118595506237911,0.118595506237911
"13,16","low_plateau",2,11,2022,"L","13,16L.20.1",243,254,5.8,1.3,NA,NA,2,"standing075",6154,NA,"V","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0776793943882131,243,171.315034506769,0.197438335106436,53.5057888138442,-0.0690993055025868,-0.0690993055025869
"13,16","low_plateau",2,15,2023,"L","13,16L.20.1",242,253,6.55,1.3,NA,NA,2,"standing058",6154,NA,"V","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0777742398834419,242,160.874244026394,0.211563589692463,57.3337328066575,0.0240004453998982,0.0240004453998982
"13,16","low_plateau",2,22,2024,"L","13,16L.20.1",247,NA,5.9,1.3,NA,NA,2,"standing048",6154,NA,"E","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0773038758426023,247,173.086333527661,0.206546417326064,55.9740790953632,NA,NA
"14,05","low_plateau",2,6,2019,"B","14,05B.19.1",263,252,9.1,1.3,67,NA,1,"standing061",5946,"Con corteza","R",NA,NA,1,2019,2019,"",3.35,253.428050203841,TRUE,0.0758602648449572,263,NA,0.432564449303653,390.622898017499,NA,NA
"14,05","low_plateau",2,22,2022,"E","14,05E.22.1",381,378,17.1,3,NA,NA,2,"standing077",513042,"Escalera Cecryn","E","TRUE","FALSE",1,2022,2022,"",NA,271,FALSE,0.0497742134489186,414.642016858817,188.855649785032,1.2799171213594,346.857539888396,NA,NA
"14,05","low_plateau",2,10,2022,"J","14,05J.22.1",250,234,22.3,1.7,NA,NA,2,"standing076",713072,"Cecryn","V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0713926627557258,257.242181841214,57.4417887298032,0.491859519247105,133.293929715965,2.63303821639708,2.63303821639708
"14,05","low_plateau",2,13,2023,"J","14,05J.22.1",299,264,0.45,1.7,NA,NA,2,"standing060",713072,"Se quebró a 0.90","V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0672760616785717,307.155458242884,325.231959889886,0.0353449289465589,9.57847574451746,0.0224505711530667,0.0224505711530667
"14,05","low_plateau",2,20,2024,"J","14,05J.22.1",236,194,0.9,0.45,NA,NA,2,"standing049",713072,"altura es 0.90m no 0.45","E","FALSE","TRUE",3,2022,2024,"",NA,271,FALSE,0.100629987243847,216.652852797179,225.55145410557,0.0345602562374058,9.36582944033696,NA,NA
"14,11","low_plateau",2,6,2017,"E","14,11E.9.1",356,NA,1,0.52,119,NA,2,"standing060",NA,"Fue encontrado. Estaba debajo de lianas y ramas","R",NA,NA,5,2017,2021,"",5.95,208.616206670255,TRUE,0.0881385061448063,332.348027698537,341.253037617414,0.0890965156828339,18.5869771292897,0.081397760191307,0.173106168442964
"14,11","low_plateau",2,22,2018,"E","14,11E.9.1",342,263,1,0.52,156,NA,2,"standing063",NA,"Irregular 263","R",NA,NA,5,2017,2021,"",7.8,190.335408526127,TRUE,0.0890612660019631,319.048442805846,327.687801160978,0.0821315695255886,15.6325458385449,-0.240283039464036,-0.211170749559002
"14,11","low_plateau",2,6,2019,"E","14,11E.9.1",385,253,1,0.52,170,NA,2,"standing062",NA,"Sin corteza","R",NA,NA,5,2017,2021,"",8.5,184.874188942553,TRUE,0.086337316265784,359.926638090088,369.370949574101,0.104439244218687,19.3081205687029,0.697022476032015,1.53205615049582
"14,11","low_plateau",2,12,2020,"E","14,11E.9.1",319,246,0.71,0.52,NA,2,2,"standing062",NA,NA,"R","FALSE","TRUE",5,2017,2021,"",100,80.2094918006886,TRUE,0.0906625175903516,297.22051530085,313.552002792488,0.0520176472531227,4.17230905084046,-0.0519907934628851,-1.26946775484359
"14,11","low_plateau",3,2,2021,"E","14,11E.9.1",352,199,0.63,0.37,NA,NA,2,"standing074",NA,NA,"E","FALSE","TRUE",5,2017,2021,"",NA,271,FALSE,0.095545237840328,322.071671928939,343.363417931392,0.0547936233372074,14.8490719243832,NA,NA
"14,14","swamp",3,2,2021,"K","14,14K.21.1",225,165,2,1.3,NA,NA,2,"standing075",814223,NA,"E","TRUE","FALSE",2,2021,2022,"",NA,271,FALSE,0.0794494983343441,225,212.828303410212,0.0752973026400303,20.4055690154482,0.521406095047812,0.521406095047812
"14,14","swamp",2,10,2022,"K","14,14K.21.1",264,197,0.93,0.45,NA,NA,2,"standing079",814223,"Se partió a 0.93","V","FALSE","TRUE",2,2021,2022,"AA;",NA,271,FALSE,0.098051289387071,242.889232763216,251.862797339633,0.0447028928980638,12.1144839753753,NA,NA
"14,14","swamp",2,22,2024,"O","14,14O.24.1",217,215,3.6,1.3,NA,NA,2,"standing050",6007,NA,"E","TRUE","FALSE",1,2024,2024,"",NA,271,FALSE,0.0802821684536152,217,180.412945692215,0.111954524830528,30.3396762290732,NA,NA
"14,24","low_plateau",2,15,2023,"B","14,24B.23.1",283,223,0.4,0.2,NA,NA,NA,"standing066",194104,NA,"V","FALSE","TRUE",1,2023,2023,"",NA,271,FALSE,0.113482374654185,249.788931065719,NA,NA,416.482461117663,NA,NA
"14,24","low_plateau",2,11,2022,"C","14,24C.22.1",252,NA,11,NA,NA,NA,2,"standing080",6100,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,NA,252,NA,NA,NA,NA,NA
"14,24","low_plateau",2,15,2023,"C","14,24C.22.1",263,279,7.8,1.3,NA,NA,2,"standing063",6100,NA,"V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0758602648449572,263,160.623370473433,0.280193398622235,75.9324110266256,0.319096551518363,0.319096551518363
"14,24","low_plateau",2,23,2024,"C","14,24C.22.1",248,232,5.7,1.3,NA,NA,2,"standing051",6100,NA,"V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0772109464232511,248,176.567030751094,0.2036460672493,55.1880842245603,NA,NA
"14,24","low_plateau",2,1,2017,"E","14,24E.6.1",232,NA,2.2,1.3,59,NA,2,"standing061",6105,"corteza. El tronco se quebró a la altura de la medida  pero no se a caido al suelo porque las lianas no lo dejan caer","R",NA,NA,3,2017,2019,"",2.95,264.582397631115,TRUE,0.0787448480367206,232,216.127175185838,0.0867834112504425,22.9613630232491,0.127893083638153,0.373983416987859
"14,24","low_plateau",2,23,2018,"E","14,24E.6.1",222,NA,2.1,1.3,122,NA,2,"standing064",6105,"Con corteza","R",NA,NA,3,2017,2019,"",6.1,206.864169454434,TRUE,0.0797582278019833,222,208.277390546207,0.0763648418570137,15.7971495862704,-0.0180953575865245,0.204395396451912
"14,24","low_plateau",2,4,2019,"E","14,24E.6.1",224,NA,2.1,1.3,NA,17,2,"standing063",6105,NA,"R",NA,NA,3,2017,2019,"",11.7647058823529,165.599403125835,TRUE,0.0795519483923798,224,210.1884466111,0.0777592692593955,12.876888576857,NA,NA
"14,24","low_plateau",2,1,2017,"E","14,24E.7.1",328,NA,18.5,1.3,33,NA,2,"standing062",195473,"corteza","R",NA,NA,2,2017,2018,"",1.65,322.135353545161,TRUE,0.0707804945922104,328,97.0852153300803,0.72094042061712,232.240397280493,0.266301256067605,0.47992089601123
"14,24","low_plateau",2,23,2018,"E","14,24E.7.1",295,NA,17.2,1.3,62,NA,2,"standing065",195473,"corteza sin ramas","R",NA,NA,2,2017,2018,"",3.1,260.174398574486,TRUE,0.0732193743892299,295,92.0919287363777,0.55239051089623,143.71786895068,NA,NA
"14,24","low_plateau",2,11,2022,"I","14,24I.22.1",454,408,15.5,1.3,NA,NA,NA,"standing082",813513,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0633035720300947,454,NA,NA,1969.48767192645,NA,-0.0506831111443643
"14,24","low_plateau",2,15,2023,"I","14,24I.22.1",463,416,11.4,1.3,NA,NA,NA,"standing065",813513,NA,"V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0628520853410624,463,NA,NA,2071.88030538966,NA,1.97649339619444
"14,24","low_plateau",2,23,2024,"I","14,24I.22.1",444,NA,11.4,1.3,NA,NA,2,"standing052",813513,NA,"V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0638158426491046,444,233.05734791608,1.05929078873506,287.067803747202,NA,NA
"14,24","low_plateau",3,2,2017,"K","14,24K.6.1",439,NA,14,3.2,64,NA,2,"standing063",6087,"escalera. Sin ramas. Con corteza","R",NA,NA,1,2017,2017,"",3.2,257.391316707086,TRUE,0.0451598036322148,478.33103755446,269.555291843952,1.57748849244849,406.031840161594,NA,NA
"14,24","low_plateau",2,1,2017,"N","14,24N.5.1",372,NA,3.5,1.3,26,NA,2,"standing064",194349,"tag corregido. Sin corteza. Esta rajado","R",NA,NA,1,2017,2017,"",1.3,349.230296334038,TRUE,0.0678852489367634,372,320.39233978192,0.330069915352959,115.270414349665,NA,NA
"14,24","low_plateau",2,4,2019,"P","14,24P.19.1",471,321,1.5,1.3,138,NA,2,"standing065",6081,"sin corteza","R",NA,NA,2,2019,2020,"",6.9,198.406578130089,TRUE,0.0624580714226681,471,465.153044657344,0.258119315295193,51.2125700970009,0.069278996909435,0.602809627699272
"14,24","low_plateau",2,11,2020,"P","14,24P.19.1",455,280,1.5,1.3,NA,6,2,"standing064",6081,NA,"R",NA,NA,2,2019,2020,"",33.3333333333333,116.37150691851,TRUE,0.0632529669491739,455,449.28023549634,0.240842439937745,28.0271976654861,NA,NA
"15,07","low_plateau",2,20,2018,"B","15,07B.8.1",316,NA,1.7,1.3,229,NA,2,"standing068",NA,"Parece Virola. Está en 15,06 el 1,2","R",NA,NA,3,2018,2020,"",11.45,167.127397485827,TRUE,0.0716377366725468,316,307.073495794566,0.129594651711028,21.6588168685462,-0.0126752751730622,-0.174558250124931
"15,07","low_plateau",2,7,2019,"B","15,07B.8.1",318,268,1.7,1.3,142,NA,2,"standing066",NA,"Con corteza","R",NA,NA,3,2018,2020,"",7.1,196.495465702162,TRUE,0.0714926257811017,318,309.034936145953,0.131247754214396,25.7895885867205,1.38814010322322,2.51893549514583
"15,07","low_plateau",2,14,2020,"B","15,07B.8.1",346,319,0.4,0.2,NA,1,2,"standing065",NA,NA,"R","TRUE","FALSE",3,2018,2020,"",200,63.4241030707988,TRUE,0.108859561473652,306.952575187227,338.548331234063,0.0327514320340118,2.07723020104142,NA,NA
"15,07","low_plateau",2,6,2017,"G","15,07G.5.1",603,NA,8.1,1.3,60,NA,2,"standing065",5960,"Prioria. Corteza","R",NA,NA,5,2017,2021,"",3,263.080337729905,TRUE,0.0567757120603205,603,409.870950271462,1.6514092196537,434.453295236775,0.100645637077806,0.302875592253754
"15,07","low_plateau",2,20,2018,"G","15,07G.5.1",575,NA,8.1,1.3,109,NA,2,"standing069",5960,"Prioria. Corteza. Está es en F y no en G","R",NA,NA,5,2017,2021,"",5.45,214.912183748761,TRUE,0.0578692966467067,575,387.943155947255,1.49329241817465,320.926734565383,0.0843477520271513,0.232903232819154
"15,07","low_plateau",2,7,2019,"G","15,07G.5.1",559,450,7.8,1.3,169,NA,2,"standing067",5960,NA,"R","TRUE","FALSE",5,2017,2021,"",8.45,185.244026162068,TRUE,0.0585183697024785,559,382.137338968838,1.37250235028608,254.247861283894,0.136350495032324,0.503786860380121
"15,07","low_plateau",2,14,2020,"G","15,07G.5.1",550,451,6.7,1.3,NA,8,2,"standing066",5960,NA,"R","TRUE","FALSE",5,2017,2021,"",25,128.282857602913,TRUE,0.0588916871858359,550,400.175486609191,1.19755875256026,153.62625892581,0.14249605790914,-0.605385112100354
"15,07","low_plateau",3,2,2021,"G","15,07G.5.1",519,444,6.5,1.3,NA,NA,2,"standing079",5960,NA,"E","FALSE","TRUE",5,2017,2021,"",NA,271,FALSE,0.0602260182722303,519,379.452182716653,1.03851213965516,281.436789846549,NA,NA
"15,07","low_plateau",2,10,2022,"I","15,07I.22.1",250,198,6.2,1.3,NA,NA,2,"standing086",NA,NA,"E","TRUE","FALSE",1,2022,2022,"",NA,271,FALSE,0.0770262064742141,250,171.405570586222,0.21868988428147,59.2649586402784,NA,NA
"15,07","low_plateau",2,6,2017,"K","15,07K.2.1",237,NA,0.89,0.49,NA,5,2,"standing066",415259,"sin corteza. Correccion es K 2-1 y no N2-1","R",NA,NA,3,2017,2019,"",40,109.401849361187,TRUE,0.0987444215381818,218.782297420309,227.821487452592,0.0348597280170935,3.813718713298,-0.018170708660932,-0.177380565104907
"15,07","low_plateau",2,20,2018,"K","15,07K.2.1",260,NA,0.74,0.49,NA,8,2,"standing070",415259,"sin corteza. Correccion es K 2-1 y no N2-1","R",NA,NA,3,2017,2019,"",25,128.282857602913,TRUE,0.0966141272709327,240.428846188235,253.795315889489,0.0354989438939833,4.55390596460566,0.332148511714378,-0.696459224528601
"15,07","low_plateau",2,7,2019,"K","15,07K.2.1",203,163,0.89,0.49,24,NA,2,"standing068",415259,"esta completamete hueco","R",NA,NA,3,2017,2019,"CH;",1.2,358.82879734154,TRUE,0.102306067266329,186.855962221623,194.860428719374,0.0254662598998853,9.13802741266292,NA,NA
"16,05","low_plateau",3,2,2021,"G","16,05G.21.1",207,172,7.4,1.3,NA,NA,2,"standing081",515094,NA,"E","TRUE","FALSE",1,2021,2021,"",NA,271,FALSE,0.0813672753399422,207,126.012160436043,0.16430872672429,44.5276649422826,NA,NA
"16,05","low_plateau",2,6,2017,"L","16,05L.6.1",295,NA,1.5,0.52,173,NA,2,"standing067",516063,"Con cascara","R",NA,NA,2,2017,2018,"",8.65,183.781926199689,TRUE,0.0924614797585871,274.473688014646,269.444681593662,0.0871366736298511,16.0141457223277,0.892138931589521,1.11430318752103
"16,05","low_plateau",2,21,2018,"L","16,05L.6.1",222,202,1.05,0.52,NA,12,2,"standing071",516063,"Con cascara.  Irregular 202","R",NA,NA,2,2017,2018,"",16.6666666666667,147.169592916349,TRUE,0.0990003331713406,205.502278609444,210.651941541864,0.0357067203318303,5.25494349561339,NA,NA
"16,05","low_plateau",2,6,2017,"O","16,05O.5.1",563,NA,2,1.3,NA,13,2,"standing069",5637,"sin ramas","R",NA,NA,2,2017,2018,"",15.3846153846154,151.214509696793,TRUE,0.0583543761378329,563,540.465910531473,0.478231406835448,72.31552770623,2.01732443134598,2.22701886213518
"16,05","low_plateau",2,21,2018,"O","16,05O.5.1",405,233,0.56,0.28,NA,7,2,"standing072",5637,"Irregular 233","R",NA,NA,2,2017,2018,"",28.5714285714286,122.609559304999,TRUE,0.0981723337874833,366.409399688765,394.018874765243,0.0636099750666376,7.79919101032241,NA,NA
"16,05","low_plateau",2,10,2022,"P","16,05P.22.1",437,397,30.6,1.7,NA,NA,0,"standing091",5633,NA,"V","FALSE","TRUE",3,2022,2024,"",NA,271,FALSE,0.0585478003793589,447.354933963864,NA,4.80967544225409,1895.88905325068,0.0818346575171833,-0.0464250167366576
"16,05","low_plateau",2,13,2023,"P","16,05P.22.1",445,472,27.2,1.7,NA,NA,0,"standing073",5633,NA,"V","FALSE","TRUE",3,2022,2024,"",NA,271,FALSE,0.058130555376734,455.468474850485,NA,4.43175181165234,1985.98080940724,0.135962860489927,0.174105951368583
"16,05","low_plateau",2,20,2024,"P","16,05P.22.1",438,472,28,1.7,NA,NA,1,"standing054",5633,NA,"E","FALSE","TRUE",3,2022,2024,"",NA,271,FALSE,0.0584952289278992,448.36920079792,NA,3.868365584354,1668.63670924494,NA,NA
"16,12","mixed",2,2,2017,"B","16,12B.5.1",352,NA,2.1,1.3,NA,5,2,"standing070",5669,"es viejo. No hay cascara en el area donde se uso el penetrometro. Está en O y no en B","R",NA,NA,1,2017,2017,"",40,109.401849361187,TRUE,0.0691562905462895,352,333.054500968654,0.193557559917582,21.1755550128222,NA,NA
"16,12","mixed",2,2,2017,"C","16,12C.2.1",688,NA,1.27,0.7,173,NA,2,"standing071",NA,"no hay cascara en el area donde se uso el penetrometro. En este censo se cayo casi todo el arbol. Perdió una parte del tronco de manarea vertical","R",NA,NA,5,2017,2021,"AA;",8.65,183.781926199689,TRUE,0.0667424876891095,660.993063150874,662.317878671916,0.43667422994235,80.2528311005712,0.738155887228882,1.14290076629977
"16,12","mixed",2,22,2018,"C","16,12C.2.1",478,NA,1.27,0.7,NA,7,2,"standing074",NA,"no hay cascara en el area donde se uso el penetrometro. En este censo se cayo casi todo el arbol. Perdió una parte del tronco de manarea vertical. Irregular 373","R",NA,NA,5,2017,2021,"",28.5714285714286,122.609559304999,TRUE,0.075118584114273,456.93428407119,457.96517291214,0.208727914770384,25.5920376446482,0.0342102460299776,-0.050920445648114
"16,12","mixed",2,6,2019,"C","16,12C.2.1",470,322,1.27,0.7,NA,9,2,"standing071",NA,"sin corteza","R",NA,NA,5,2017,2021,"",22.2222222222222,133.504566551457,TRUE,0.075506778983382,449.182214030969,450.200856376182,0.20170804186604,26.9289446992689,0.178338696369666,0.922630416189503
"16,12","mixed",2,14,2020,"C","16,12C.2.1",473,210,1.03,0.7,NA,1,2,"standing070",NA,NA,"R","FALSE","TRUE",5,2017,2021,"",200,63.4241030707988,TRUE,0.075360437026262,452.089028559304,461.382051212528,0.168760849028817,10.7035054831192,0.378210039527969,-1.07406481753833
"16,12","mixed",3,2,2021,"C","16,12C.2.1",407,217,0.95,0.7,NA,NA,2,"standing084",NA,NA,"E","FALSE","TRUE",5,2017,2021,"",NA,271,FALSE,0.0788169276963968,388.200915411558,399.058871457566,0.115615794635416,31.3318803461977,NA,NA
"17,01","slope",2,10,2022,"A","17,01A.22.1",364,353,3.1,1.3,NA,NA,2,"standing093",5600,NA,"E","FALSE","TRUE",2,2022,2023,"",NA,271,FALSE,0.0683852686294007,364,321.841884849342,0.286672633285784,77.6882836204474,1.38293240206906,1.38293240206906
